customer_id,predicted_churn_probability,risk_bucket,age,customer_tenure_months,current_premium,num_policies,recommended_action
14369,0.3337,4_Bajo,33,172,1527.83,1,Cross-sell prioritario (mono-póliza estable)
14371,0.2193,4_Bajo,20,146,1266.33,1,Cross-sell prioritario (mono-póliza estable)
14376,0.2023,4_Bajo,40,171,1430.6,1,Cross-sell prioritario (mono-póliza estable)
14383,0.2722,4_Bajo,50,96,1012.27,1,Cross-sell prioritario (mono-póliza estable)
14384,0.2556,4_Bajo,36,72,1469.66,1,Cross-sell prioritario (mono-póliza estable)
14386,0.1478,4_Bajo,55,154,715.05,1,Cross-sell prioritario (mono-póliza estable)
14387,0.2096,4_Bajo,22,110,544.82,1,Cross-sell prioritario (mono-póliza estable)
14403,0.207,4_Bajo,41,30,1673.65,1,Cross-sell prioritario (mono-póliza estable)
14411,0.3313,4_Bajo,85,88,1054.47,1,Cross-sell prioritario (mono-póliza estable)
14428,0.2045,4_Bajo,58,168,573.67,1,Cross-sell prioritario (mono-póliza estable)
14434,0.3286,4_Bajo,64,74,924.38,1,Cross-sell prioritario (mono-póliza estable)
14439,0.1551,4_Bajo,30,77,896.06,1,Cross-sell prioritario (mono-póliza estable)
14440,0.2922,4_Bajo,31,44,738.96,1,Cross-sell prioritario (mono-póliza estable)
14441,0.2115,4_Bajo,35,175,897.23,1,Cross-sell prioritario (mono-póliza estable)
14447,0.3107,4_Bajo,71,110,1273.37,1,Cross-sell prioritario (mono-póliza estable)
14448,0.2298,4_Bajo,27,143,1103.49,1,Cross-sell prioritario (mono-póliza estable)
14453,0.1985,4_Bajo,67,149,1359.58,1,Cross-sell prioritario (mono-póliza estable)
14455,0.3442,4_Bajo,34,38,1400.66,1,Cross-sell prioritario (mono-póliza estable)
14458,0.2155,4_Bajo,31,176,1336.55,1,Cross-sell prioritario (mono-póliza estable)
14460,0.2552,4_Bajo,85,129,1129.95,1,Cross-sell prioritario (mono-póliza estable)
14472,0.2643,4_Bajo,71,93,975.14,1,Cross-sell prioritario (mono-póliza estable)
14474,0.2136,4_Bajo,42,165,911.31,1,Cross-sell prioritario (mono-póliza estable)
14480,0.1496,4_Bajo,75,132,1549.75,1,Cross-sell prioritario (mono-póliza estable)
14481,0.229,4_Bajo,82,177,813.15,1,Cross-sell prioritario (mono-póliza estable)
14482,0.2774,4_Bajo,56,159,1244.03,1,Cross-sell prioritario (mono-póliza estable)
14485,0.1946,4_Bajo,49,149,945.45,1,Cross-sell prioritario (mono-póliza estable)
14486,0.2203,4_Bajo,65,151,1235.62,1,Cross-sell prioritario (mono-póliza estable)
14492,0.3285,4_Bajo,85,77,268.35,1,Cross-sell prioritario (mono-póliza estable)
14501,0.2774,4_Bajo,59,137,1113.62,1,Cross-sell prioritario (mono-póliza estable)
14502,0.1446,4_Bajo,54,163,1122.05,1,Cross-sell prioritario (mono-póliza estable)
14503,0.1453,4_Bajo,52,123,902.77,1,Cross-sell prioritario (mono-póliza estable)
14504,0.1916,4_Bajo,52,51,524.0,1,Cross-sell prioritario (mono-póliza estable)
14510,0.2001,4_Bajo,54,72,1053.63,1,Cross-sell prioritario (mono-póliza estable)
14513,0.2377,4_Bajo,39,68,1151.7,1,Cross-sell prioritario (mono-póliza estable)
14515,0.2513,4_Bajo,44,33,554.18,1,Cross-sell prioritario (mono-póliza estable)
14518,0.312,4_Bajo,66,89,768.58,1,Cross-sell prioritario (mono-póliza estable)
14523,0.0988,4_Bajo,51,121,1029.65,1,Cross-sell prioritario (mono-póliza estable)
14524,0.1797,4_Bajo,74,36,1185.62,1,Cross-sell prioritario (mono-póliza estable)
14526,0.2719,4_Bajo,55,144,1020.07,1,Cross-sell prioritario (mono-póliza estable)
14527,0.1733,4_Bajo,32,45,203.17,1,Cross-sell prioritario (mono-póliza estable)
14532,0.1867,4_Bajo,21,100,1123.2,1,Cross-sell prioritario (mono-póliza estable)
14533,0.2162,4_Bajo,83,87,798.02,1,Cross-sell prioritario (mono-póliza estable)
14535,0.1749,4_Bajo,40,27,617.06,1,Cross-sell prioritario (mono-póliza estable)
14537,0.1267,4_Bajo,42,111,874.15,1,Cross-sell prioritario (mono-póliza estable)
14546,0.1743,4_Bajo,19,61,1062.44,1,Cross-sell prioritario (mono-póliza estable)
14553,0.1867,4_Bajo,23,118,1018.95,1,Cross-sell prioritario (mono-póliza estable)
14557,0.1499,4_Bajo,54,106,1222.33,1,Cross-sell prioritario (mono-póliza estable)
14558,0.312,4_Bajo,59,87,873.0,1,Cross-sell prioritario (mono-póliza estable)
14560,0.162,4_Bajo,68,135,1885.4,1,Cross-sell prioritario (mono-póliza estable)
14563,0.29,4_Bajo,21,169,790.63,1,Cross-sell prioritario (mono-póliza estable)
14565,0.1867,4_Bajo,67,58,1597.64,1,Cross-sell prioritario (mono-póliza estable)
14567,0.164,4_Bajo,70,137,125.84,1,Cross-sell prioritario (mono-póliza estable)
14576,0.2766,4_Bajo,25,147,1385.95,1,Cross-sell prioritario (mono-póliza estable)
14577,0.1534,4_Bajo,40,155,1255.01,1,Cross-sell prioritario (mono-póliza estable)
14581,0.348,4_Bajo,30,38,1178.16,1,Cross-sell prioritario (mono-póliza estable)
14585,0.1961,4_Bajo,26,131,1075.54,1,Cross-sell prioritario (mono-póliza estable)
14589,0.3221,4_Bajo,54,76,451.9,1,Cross-sell prioritario (mono-póliza estable)
14590,0.1918,4_Bajo,61,106,1448.19,1,Cross-sell prioritario (mono-póliza estable)
14592,0.2292,4_Bajo,84,45,1376.39,1,Cross-sell prioritario (mono-póliza estable)
14598,0.299,4_Bajo,79,41,1116.46,1,Cross-sell prioritario (mono-póliza estable)
14602,0.3419,4_Bajo,49,165,1712.63,1,Cross-sell prioritario (mono-póliza estable)
14604,0.2386,4_Bajo,62,34,1025.59,1,Cross-sell prioritario (mono-póliza estable)
14613,0.2743,4_Bajo,20,137,1521.31,1,Cross-sell prioritario (mono-póliza estable)
14622,0.1863,4_Bajo,44,65,827.07,1,Cross-sell prioritario (mono-póliza estable)
14626,0.2588,4_Bajo,45,136,1179.49,1,Cross-sell prioritario (mono-póliza estable)
14627,0.2751,4_Bajo,67,131,1740.76,1,Cross-sell prioritario (mono-póliza estable)
14628,0.2782,4_Bajo,60,111,688.26,1,Cross-sell prioritario (mono-póliza estable)
14629,0.2588,4_Bajo,39,170,1140.86,1,Cross-sell prioritario (mono-póliza estable)
14635,0.3292,4_Bajo,19,180,959.9,1,Cross-sell prioritario (mono-póliza estable)
14638,0.2636,4_Bajo,49,97,928.62,1,Cross-sell prioritario (mono-póliza estable)
14640,0.1912,4_Bajo,40,141,581.59,1,Cross-sell prioritario (mono-póliza estable)
14643,0.245,4_Bajo,67,96,1202.51,1,Cross-sell prioritario (mono-póliza estable)
14645,0.2109,4_Bajo,50,152,1462.17,1,Cross-sell prioritario (mono-póliza estable)
14646,0.3099,4_Bajo,44,58,234.71,1,Cross-sell prioritario (mono-póliza estable)
14649,0.3066,4_Bajo,73,146,1527.14,1,Cross-sell prioritario (mono-póliza estable)
14660,0.1998,4_Bajo,46,67,1567.6,1,Cross-sell prioritario (mono-póliza estable)
14663,0.2303,4_Bajo,23,97,1194.19,1,Cross-sell prioritario (mono-póliza estable)
14664,0.1858,4_Bajo,78,171,1378.88,1,Cross-sell prioritario (mono-póliza estable)
14666,0.3309,4_Bajo,42,118,836.72,1,Cross-sell prioritario (mono-póliza estable)
14672,0.3488,4_Bajo,79,179,866.9,1,Cross-sell prioritario (mono-póliza estable)
14679,0.3133,4_Bajo,63,165,1421.69,1,Cross-sell prioritario (mono-póliza estable)
14680,0.3102,4_Bajo,79,30,1496.39,1,Cross-sell prioritario (mono-póliza estable)
14682,0.1221,4_Bajo,55,150,708.27,1,Cross-sell prioritario (mono-póliza estable)
14685,0.1956,4_Bajo,60,88,1005.45,1,Cross-sell prioritario (mono-póliza estable)
14689,0.2297,4_Bajo,42,168,829.45,1,Cross-sell prioritario (mono-póliza estable)
14696,0.1929,4_Bajo,50,176,1617.53,1,Cross-sell prioritario (mono-póliza estable)
14702,0.1855,4_Bajo,20,38,2010.14,1,Cross-sell prioritario (mono-póliza estable)
14704,0.2435,4_Bajo,28,120,2136.85,1,Cross-sell prioritario (mono-póliza estable)
14705,0.3103,4_Bajo,57,17,1998.24,1,Cross-sell prioritario (mono-póliza estable)
14710,0.0831,4_Bajo,51,115,1193.8,1,Cross-sell prioritario (mono-póliza estable)
14712,0.1667,4_Bajo,44,124,794.95,1,Cross-sell prioritario (mono-póliza estable)
14715,0.3034,4_Bajo,36,145,1170.48,1,Cross-sell prioritario (mono-póliza estable)
14718,0.2684,4_Bajo,36,98,739.59,1,Cross-sell prioritario (mono-póliza estable)
14719,0.1809,4_Bajo,40,67,933.8,1,Cross-sell prioritario (mono-póliza estable)
14722,0.1179,4_Bajo,50,66,606.59,1,Cross-sell prioritario (mono-póliza estable)
14730,0.2826,4_Bajo,30,106,885.71,1,Cross-sell prioritario (mono-póliza estable)
14732,0.2945,4_Bajo,24,163,740.94,1,Cross-sell prioritario (mono-póliza estable)
14737,0.2638,4_Bajo,47,169,1122.94,1,Cross-sell prioritario (mono-póliza estable)
14740,0.3317,4_Bajo,80,179,1004.18,1,Cross-sell prioritario (mono-póliza estable)
14742,0.1641,4_Bajo,38,153,274.01,1,Cross-sell prioritario (mono-póliza estable)
14750,0.3074,4_Bajo,55,66,1413.68,1,Cross-sell prioritario (mono-póliza estable)
14751,0.2845,4_Bajo,62,61,1854.98,1,Cross-sell prioritario (mono-póliza estable)
14752,0.3424,4_Bajo,27,128,652.9,1,Cross-sell prioritario (mono-póliza estable)
14757,0.3132,4_Bajo,47,95,822.91,1,Cross-sell prioritario (mono-póliza estable)
14761,0.3434,4_Bajo,54,44,834.51,1,Cross-sell prioritario (mono-póliza estable)
14763,0.3386,4_Bajo,59,81,180.88,1,Cross-sell prioritario (mono-póliza estable)
14765,0.2303,4_Bajo,60,63,631.23,1,Cross-sell prioritario (mono-póliza estable)
14770,0.2661,4_Bajo,26,84,1005.66,1,Cross-sell prioritario (mono-póliza estable)
14775,0.2152,4_Bajo,70,96,1272.34,1,Cross-sell prioritario (mono-póliza estable)
14782,0.232,4_Bajo,35,145,939.54,1,Cross-sell prioritario (mono-póliza estable)
14783,0.2291,4_Bajo,31,175,1279.04,1,Cross-sell prioritario (mono-póliza estable)
14785,0.3489,4_Bajo,27,64,120.0,1,Cross-sell prioritario (mono-póliza estable)
14789,0.1323,4_Bajo,78,42,318.68,1,Cross-sell prioritario (mono-póliza estable)
14796,0.2494,4_Bajo,39,58,1608.44,1,Cross-sell prioritario (mono-póliza estable)
14800,0.1673,4_Bajo,70,77,881.76,1,Cross-sell prioritario (mono-póliza estable)
14806,0.311,4_Bajo,39,106,2003.46,1,Cross-sell prioritario (mono-póliza estable)
14810,0.2385,4_Bajo,54,88,1600.72,1,Cross-sell prioritario (mono-póliza estable)
14815,0.1931,4_Bajo,68,138,1091.22,1,Cross-sell prioritario (mono-póliza estable)
14816,0.1154,4_Bajo,57,34,1236.33,1,Cross-sell prioritario (mono-póliza estable)
14817,0.252,4_Bajo,79,64,1405.08,1,Cross-sell prioritario (mono-póliza estable)
14819,0.1204,4_Bajo,53,51,1127.36,1,Cross-sell prioritario (mono-póliza estable)
14823,0.1966,4_Bajo,38,175,1231.61,1,Cross-sell prioritario (mono-póliza estable)
14824,0.129,4_Bajo,68,60,536.33,1,Cross-sell prioritario (mono-póliza estable)
14826,0.3161,4_Bajo,24,138,823.87,1,Cross-sell prioritario (mono-póliza estable)
14827,0.2895,4_Bajo,28,140,968.44,1,Cross-sell prioritario (mono-póliza estable)
14828,0.2027,4_Bajo,58,173,749.24,1,Cross-sell prioritario (mono-póliza estable)
14830,0.2756,4_Bajo,62,75,734.59,1,Cross-sell prioritario (mono-póliza estable)
14832,0.1591,4_Bajo,74,109,1319.77,1,Cross-sell prioritario (mono-póliza estable)
14833,0.1047,4_Bajo,48,109,1600.66,1,Cross-sell prioritario (mono-póliza estable)
14837,0.2186,4_Bajo,66,89,612.72,1,Cross-sell prioritario (mono-póliza estable)
14839,0.1743,4_Bajo,32,158,1186.0,1,Cross-sell prioritario (mono-póliza estable)
14846,0.2119,4_Bajo,37,69,1075.52,1,Cross-sell prioritario (mono-póliza estable)
14847,0.2198,4_Bajo,65,104,991.79,1,Cross-sell prioritario (mono-póliza estable)
14850,0.2629,4_Bajo,68,38,1214.7,1,Cross-sell prioritario (mono-póliza estable)
14851,0.1512,4_Bajo,51,19,1346.82,1,Cross-sell prioritario (mono-póliza estable)
14853,0.2922,4_Bajo,65,105,759.75,1,Cross-sell prioritario (mono-póliza estable)
14864,0.2247,4_Bajo,62,35,1468.55,1,Cross-sell prioritario (mono-póliza estable)
14871,0.1174,4_Bajo,46,91,2008.36,1,Cross-sell prioritario (mono-póliza estable)
14872,0.2045,4_Bajo,47,35,1015.02,1,Cross-sell prioritario (mono-póliza estable)
14875,0.216,4_Bajo,50,72,919.85,1,Cross-sell prioritario (mono-póliza estable)
14876,0.24,4_Bajo,42,66,1547.74,1,Cross-sell prioritario (mono-póliza estable)
14887,0.3392,4_Bajo,67,95,894.76,1,Cross-sell prioritario (mono-póliza estable)
14888,0.2019,4_Bajo,28,112,1979.53,1,Cross-sell prioritario (mono-póliza estable)
14898,0.2072,4_Bajo,50,84,975.1,1,Cross-sell prioritario (mono-póliza estable)
14905,0.3014,4_Bajo,36,114,903.72,1,Cross-sell prioritario (mono-póliza estable)
14911,0.2773,4_Bajo,37,149,930.02,1,Cross-sell prioritario (mono-póliza estable)
14914,0.2173,4_Bajo,67,63,1443.48,1,Cross-sell prioritario (mono-póliza estable)
14916,0.1628,4_Bajo,72,43,752.82,1,Cross-sell prioritario (mono-póliza estable)
14917,0.2272,4_Bajo,75,31,1425.43,1,Cross-sell prioritario (mono-póliza estable)
14922,0.2769,4_Bajo,50,36,702.87,1,Cross-sell prioritario (mono-póliza estable)
14923,0.2512,4_Bajo,29,120,1017.02,1,Cross-sell prioritario (mono-póliza estable)
14924,0.347,4_Bajo,56,135,1571.53,1,Cross-sell prioritario (mono-póliza estable)
14925,0.3096,4_Bajo,68,169,1085.86,1,Cross-sell prioritario (mono-póliza estable)
14927,0.1739,4_Bajo,58,118,438.33,1,Cross-sell prioritario (mono-póliza estable)
14929,0.3092,4_Bajo,57,99,830.6,1,Cross-sell prioritario (mono-póliza estable)
14935,0.3073,4_Bajo,18,140,584.34,1,Cross-sell prioritario (mono-póliza estable)
14952,0.1871,4_Bajo,53,135,130.62,1,Cross-sell prioritario (mono-póliza estable)
14955,0.1923,4_Bajo,47,111,991.44,1,Cross-sell prioritario (mono-póliza estable)
14960,0.3284,4_Bajo,79,131,258.29,1,Cross-sell prioritario (mono-póliza estable)
14963,0.3305,4_Bajo,35,148,1742.72,1,Cross-sell prioritario (mono-póliza estable)
14968,0.1945,4_Bajo,70,164,1067.45,1,Cross-sell prioritario (mono-póliza estable)
14970,0.1237,4_Bajo,37,167,1232.56,1,Cross-sell prioritario (mono-póliza estable)
14971,0.199,4_Bajo,21,41,1427.09,1,Cross-sell prioritario (mono-póliza estable)
14975,0.1673,4_Bajo,75,41,907.97,1,Cross-sell prioritario (mono-póliza estable)
14988,0.2114,4_Bajo,25,87,1086.69,1,Cross-sell prioritario (mono-póliza estable)
14992,0.2022,4_Bajo,68,152,1643.81,1,Cross-sell prioritario (mono-póliza estable)
14994,0.2576,4_Bajo,40,33,761.53,1,Cross-sell prioritario (mono-póliza estable)
14997,0.1881,4_Bajo,54,147,1444.83,1,Cross-sell prioritario (mono-póliza estable)
14999,0.3424,4_Bajo,49,130,1893.64,1,Cross-sell prioritario (mono-póliza estable)
15005,0.2425,4_Bajo,56,97,1116.5,1,Cross-sell prioritario (mono-póliza estable)
15006,0.2333,4_Bajo,30,150,1913.89,1,Cross-sell prioritario (mono-póliza estable)
15008,0.1967,4_Bajo,48,107,801.82,1,Cross-sell prioritario (mono-póliza estable)
15010,0.1914,4_Bajo,54,128,851.25,1,Cross-sell prioritario (mono-póliza estable)
15011,0.1802,4_Bajo,61,19,1731.24,1,Cross-sell prioritario (mono-póliza estable)
15012,0.2421,4_Bajo,68,145,751.52,1,Cross-sell prioritario (mono-póliza estable)
15015,0.2779,4_Bajo,63,35,981.95,1,Cross-sell prioritario (mono-póliza estable)
15018,0.1566,4_Bajo,60,145,1181.59,1,Cross-sell prioritario (mono-póliza estable)
15022,0.2601,4_Bajo,59,176,1251.52,1,Cross-sell prioritario (mono-póliza estable)
15035,0.3208,4_Bajo,49,79,618.88,1,Cross-sell prioritario (mono-póliza estable)
15046,0.1181,4_Bajo,49,101,1338.37,1,Cross-sell prioritario (mono-póliza estable)
15051,0.2194,4_Bajo,26,25,1212.82,1,Cross-sell prioritario (mono-póliza estable)
15054,0.3389,4_Bajo,71,149,1853.64,1,Cross-sell prioritario (mono-póliza estable)
15064,0.1915,4_Bajo,23,120,1030.22,1,Cross-sell prioritario (mono-póliza estable)
15067,0.1499,4_Bajo,65,95,2024.61,1,Cross-sell prioritario (mono-póliza estable)
15069,0.1395,4_Bajo,35,122,183.49,1,Cross-sell prioritario (mono-póliza estable)
15074,0.1708,4_Bajo,52,88,470.41,1,Cross-sell prioritario (mono-póliza estable)
15078,0.1474,4_Bajo,26,68,1044.72,1,Cross-sell prioritario (mono-póliza estable)
15083,0.3155,4_Bajo,62,114,1142.89,1,Cross-sell prioritario (mono-póliza estable)
15093,0.3358,4_Bajo,50,138,2172.22,1,Cross-sell prioritario (mono-póliza estable)
15098,0.2175,4_Bajo,25,55,1527.92,1,Cross-sell prioritario (mono-póliza estable)
15105,0.2626,4_Bajo,63,70,1052.38,1,Cross-sell prioritario (mono-póliza estable)
15107,0.2059,4_Bajo,60,109,1204.76,1,Cross-sell prioritario (mono-póliza estable)
15114,0.3078,4_Bajo,38,163,1293.46,1,Cross-sell prioritario (mono-póliza estable)
15117,0.2982,4_Bajo,60,112,942.44,1,Cross-sell prioritario (mono-póliza estable)
15123,0.2692,4_Bajo,23,74,1021.67,1,Cross-sell prioritario (mono-póliza estable)
15128,0.24,4_Bajo,47,138,1357.34,1,Cross-sell prioritario (mono-póliza estable)
15134,0.1946,4_Bajo,20,125,1238.87,1,Cross-sell prioritario (mono-póliza estable)
15135,0.2471,4_Bajo,62,89,1237.67,1,Cross-sell prioritario (mono-póliza estable)
15143,0.2297,4_Bajo,26,51,1294.77,1,Cross-sell prioritario (mono-póliza estable)
15145,0.3459,4_Bajo,59,18,1739.16,1,Cross-sell prioritario (mono-póliza estable)
15164,0.2103,4_Bajo,75,156,699.79,1,Cross-sell prioritario (mono-póliza estable)
15166,0.3115,4_Bajo,28,154,1435.19,1,Cross-sell prioritario (mono-póliza estable)
15169,0.3346,4_Bajo,45,88,1068.35,1,Cross-sell prioritario (mono-póliza estable)
15173,0.3469,4_Bajo,19,45,751.65,1,Cross-sell prioritario (mono-póliza estable)
15178,0.1303,4_Bajo,60,51,621.43,1,Cross-sell prioritario (mono-póliza estable)
15187,0.1829,4_Bajo,19,91,1183.69,1,Cross-sell prioritario (mono-póliza estable)
15198,0.3073,4_Bajo,45,25,273.9,1,Cross-sell prioritario (mono-póliza estable)
15199,0.2995,4_Bajo,45,98,762.36,1,Cross-sell prioritario (mono-póliza estable)
15200,0.2806,4_Bajo,58,129,701.95,1,Cross-sell prioritario (mono-póliza estable)
15203,0.2856,4_Bajo,24,118,1263.8,1,Cross-sell prioritario (mono-póliza estable)
15205,0.2267,4_Bajo,20,114,1023.99,1,Cross-sell prioritario (mono-póliza estable)
15207,0.2,4_Bajo,46,160,1302.5,1,Cross-sell prioritario (mono-póliza estable)
15210,0.2298,4_Bajo,79,138,1868.33,1,Cross-sell prioritario (mono-póliza estable)
15217,0.3196,4_Bajo,44,70,230.11,1,Cross-sell prioritario (mono-póliza estable)
15218,0.2889,4_Bajo,39,164,1375.69,1,Cross-sell prioritario (mono-póliza estable)
15223,0.246,4_Bajo,22,100,495.46,1,Cross-sell prioritario (mono-póliza estable)
15224,0.3071,4_Bajo,68,88,1196.8,1,Cross-sell prioritario (mono-póliza estable)
15228,0.1168,4_Bajo,46,113,1452.8,1,Cross-sell prioritario (mono-póliza estable)
15229,0.3214,4_Bajo,36,59,823.07,1,Cross-sell prioritario (mono-póliza estable)
15232,0.2471,4_Bajo,73,178,2749.88,1,Cross-sell prioritario (mono-póliza estable)
15238,0.1843,4_Bajo,67,112,713.51,1,Cross-sell prioritario (mono-póliza estable)
15241,0.2219,4_Bajo,55,16,452.1,1,Cross-sell prioritario (mono-póliza estable)
15242,0.1798,4_Bajo,39,171,415.82,1,Cross-sell prioritario (mono-póliza estable)
15246,0.3399,4_Bajo,25,15,843.64,1,Cross-sell prioritario (mono-póliza estable)
15248,0.2697,4_Bajo,27,31,825.39,1,Cross-sell prioritario (mono-póliza estable)
15249,0.244,4_Bajo,85,45,1887.61,1,Cross-sell prioritario (mono-póliza estable)
15251,0.2505,4_Bajo,41,36,1068.18,1,Cross-sell prioritario (mono-póliza estable)
15255,0.2426,4_Bajo,54,114,849.08,1,Cross-sell prioritario (mono-póliza estable)
15258,0.3223,4_Bajo,21,32,1688.21,1,Cross-sell prioritario (mono-póliza estable)
15260,0.1597,4_Bajo,75,18,974.05,1,Cross-sell prioritario (mono-póliza estable)
15262,0.1605,4_Bajo,52,156,1010.82,1,Cross-sell prioritario (mono-póliza estable)
15264,0.2164,4_Bajo,65,127,1015.37,1,Cross-sell prioritario (mono-póliza estable)
15266,0.1725,4_Bajo,78,116,1321.48,1,Cross-sell prioritario (mono-póliza estable)
15270,0.2138,4_Bajo,25,56,1533.85,1,Cross-sell prioritario (mono-póliza estable)
15278,0.2605,4_Bajo,56,17,1670.91,1,Cross-sell prioritario (mono-póliza estable)
15282,0.336,4_Bajo,20,37,1275.47,1,Cross-sell prioritario (mono-póliza estable)
15290,0.3424,4_Bajo,65,95,1031.59,1,Cross-sell prioritario (mono-póliza estable)
15294,0.2479,4_Bajo,22,81,2208.02,1,Cross-sell prioritario (mono-póliza estable)
15301,0.2153,4_Bajo,65,118,766.9,1,Cross-sell prioritario (mono-póliza estable)
15302,0.3459,4_Bajo,73,132,1017.43,1,Cross-sell prioritario (mono-póliza estable)
15306,0.2385,4_Bajo,53,32,258.53,1,Cross-sell prioritario (mono-póliza estable)
15313,0.3126,4_Bajo,31,160,1050.67,1,Cross-sell prioritario (mono-póliza estable)
15320,0.1521,4_Bajo,55,117,891.57,1,Cross-sell prioritario (mono-póliza estable)
15325,0.3162,4_Bajo,79,152,1015.48,1,Cross-sell prioritario (mono-póliza estable)
15326,0.2133,4_Bajo,62,69,653.27,1,Cross-sell prioritario (mono-póliza estable)
15330,0.1984,4_Bajo,27,113,1384.36,1,Cross-sell prioritario (mono-póliza estable)
15331,0.1654,4_Bajo,59,64,1624.91,1,Cross-sell prioritario (mono-póliza estable)
15332,0.1944,4_Bajo,48,93,1454.12,1,Cross-sell prioritario (mono-póliza estable)
15335,0.2403,4_Bajo,50,80,908.06,1,Cross-sell prioritario (mono-póliza estable)
15337,0.2186,4_Bajo,46,54,1286.0,1,Cross-sell prioritario (mono-póliza estable)
