customer_id,predicted_churn_probability,risk_bucket,risk_score,age,customer_tenure_months,current_premium,num_policies,missed_payment_flag,complaint_flag,coverage_downgrade_flag,quote_requested_flag,premium_change_pct,recommended_action
44042,0.7632,1_Critico,2,19,18,908.77,1,0,0,1,0,0.0757,1_Llamada gerencial + oferta premium
43275,0.7632,1_Critico,2,78,53,880.71,1,0,0,0,0,0.15,1_Llamada gerencial + oferta premium
6018,0.7631,1_Critico,2,23,30,1129.85,1,0,0,0,0,0.1006,1_Llamada gerencial + oferta premium
49872,0.7631,1_Critico,2,55,42,1150.02,1,0,0,0,0,0.1097,1_Llamada gerencial + oferta premium
29650,0.763,1_Critico,3,50,68,951.12,1,0,0,0,1,0.1794,1_Llamada gerencial + oferta premium
15401,0.763,1_Critico,2,83,44,563.95,1,0,0,1,0,0.1735,1_Llamada gerencial + oferta premium
17664,0.763,1_Critico,1,55,23,1121.23,1,0,0,0,0,0.1938,1_Llamada gerencial + oferta premium
27307,0.763,1_Critico,3,23,27,1770.21,1,0,0,0,1,0.1845,1_Llamada gerencial + oferta premium
31115,0.763,1_Critico,3,35,70,574.62,1,0,1,0,1,0.0491,1_Llamada gerencial + oferta premium
44337,0.7629,1_Critico,2,34,33,1072.06,1,0,0,0,1,0.0313,1_Llamada gerencial + oferta premium
49575,0.7628,1_Critico,4,29,50,648.93,2,0,0,1,1,0.215,1_Llamada gerencial + oferta premium
25639,0.7628,1_Critico,2,80,16,980.66,1,0,0,0,0,0.1673,1_Llamada gerencial + oferta premium
43769,0.7626,1_Critico,1,84,113,324.8,1,0,0,0,0,0.151,1_Llamada gerencial + oferta premium
30972,0.7625,1_Critico,1,74,10,1029.74,1,0,0,1,0,0.0383,1_Llamada gerencial + oferta premium
49393,0.7625,1_Critico,2,78,151,1187.19,4,0,0,1,0,0.2319,1_Llamada gerencial + oferta premium
42614,0.7624,1_Critico,1,74,78,1139.56,1,0,0,0,0,0.1977,1_Llamada gerencial + oferta premium
597,0.7624,1_Critico,1,57,118,1422.01,1,0,0,0,0,0.2433,1_Llamada gerencial + oferta premium
28050,0.7623,1_Critico,4,55,30,1116.86,1,0,0,1,1,0.1658,1_Llamada gerencial + oferta premium
4379,0.7622,1_Critico,2,29,69,485.54,1,0,0,0,0,0.1215,1_Llamada gerencial + oferta premium
35582,0.7621,1_Critico,2,77,78,1677.58,1,0,0,1,0,0.2451,1_Llamada gerencial + oferta premium
9005,0.7621,1_Critico,3,70,66,2094.86,1,0,0,1,1,0.1647,1_Llamada gerencial + oferta premium
2407,0.7621,1_Critico,3,43,175,1028.35,1,0,0,1,1,0.207,1_Llamada gerencial + oferta premium
48923,0.7621,1_Critico,3,31,66,761.41,1,0,0,1,0,0.1488,1_Llamada gerencial + oferta premium
34698,0.762,1_Critico,2,27,97,687.05,1,0,0,1,0,0.1732,1_Llamada gerencial + oferta premium
32465,0.762,1_Critico,1,62,16,903.84,1,0,0,0,0,0.1757,1_Llamada gerencial + oferta premium
16759,0.7619,1_Critico,1,44,31,2005.0,1,0,0,0,0,-0.0962,1_Llamada gerencial + oferta premium
825,0.7619,1_Critico,2,60,46,1321.01,1,0,0,0,1,0.2355,1_Llamada gerencial + oferta premium
24160,0.7617,1_Critico,2,44,152,917.25,1,0,0,0,1,0.2885,1_Llamada gerencial + oferta premium
303,0.7617,1_Critico,2,18,50,837.33,1,0,0,0,1,0.145,1_Llamada gerencial + oferta premium
37585,0.7617,1_Critico,2,66,128,1163.19,1,0,0,0,0,0.1877,1_Llamada gerencial + oferta premium
15909,0.7616,1_Critico,3,58,20,2370.71,1,0,0,1,1,0.1529,1_Llamada gerencial + oferta premium
14288,0.7616,1_Critico,2,24,15,760.95,1,0,0,0,0,0.1169,1_Llamada gerencial + oferta premium
38100,0.7615,1_Critico,2,56,33,1262.66,1,0,0,0,0,0.1885,1_Llamada gerencial + oferta premium
33446,0.7615,1_Critico,2,44,58,266.38,1,0,0,0,0,0.1947,1_Llamada gerencial + oferta premium
25711,0.7614,1_Critico,1,36,21,1003.03,1,0,1,0,0,0.0546,1_Llamada gerencial + oferta premium
36393,0.7613,1_Critico,2,28,77,1435.76,1,0,0,1,0,0.1734,1_Llamada gerencial + oferta premium
34238,0.7613,1_Critico,1,83,28,1277.24,1,0,0,0,0,0.232,1_Llamada gerencial + oferta premium
18910,0.7613,1_Critico,1,54,170,1504.25,1,0,0,0,0,0.2643,1_Llamada gerencial + oferta premium
31055,0.7613,1_Critico,1,21,13,945.2,1,0,0,0,0,0.1477,1_Llamada gerencial + oferta premium
10371,0.7613,1_Critico,1,26,23,1679.66,1,0,0,0,0,0.0412,1_Llamada gerencial + oferta premium
35376,0.7613,1_Critico,2,34,128,1700.34,1,0,0,0,0,0.1201,1_Llamada gerencial + oferta premium
48091,0.7612,1_Critico,1,85,168,1018.97,1,0,0,0,0,0.2237,1_Llamada gerencial + oferta premium
8064,0.7612,1_Critico,2,42,16,646.41,1,0,0,0,1,0.1503,1_Llamada gerencial + oferta premium
24720,0.7611,1_Critico,2,85,72,1116.16,1,0,0,0,0,0.1033,1_Llamada gerencial + oferta premium
1965,0.761,1_Critico,1,73,15,1690.44,1,0,0,0,0,0.0623,1_Llamada gerencial + oferta premium
47593,0.761,1_Critico,2,73,115,625.98,1,0,0,1,0,0.1485,1_Llamada gerencial + oferta premium
14541,0.7609,1_Critico,2,36,178,614.31,1,0,0,0,1,0.2109,1_Llamada gerencial + oferta premium
37165,0.7607,1_Critico,2,30,28,663.77,1,0,0,0,1,0.1762,1_Llamada gerencial + oferta premium
31775,0.7607,1_Critico,2,51,61,940.2,1,0,0,0,0,0.1022,1_Llamada gerencial + oferta premium
2096,0.7607,1_Critico,1,70,1,1642.06,1,0,0,0,0,0.0334,1_Llamada gerencial + oferta premium
2564,0.7606,1_Critico,1,45,68,1093.11,1,0,0,0,0,-0.0404,1_Llamada gerencial + oferta premium
38272,0.7606,1_Critico,2,71,54,1001.35,1,0,0,1,0,0.1574,1_Llamada gerencial + oferta premium
41309,0.7604,1_Critico,2,74,91,1089.96,1,0,0,0,0,0.1065,1_Llamada gerencial + oferta premium
37674,0.7604,1_Critico,2,22,62,920.17,1,0,0,0,1,0.257,1_Llamada gerencial + oferta premium
173,0.7603,1_Critico,2,70,60,511.04,1,0,0,0,1,0.1668,1_Llamada gerencial + oferta premium
14132,0.7603,1_Critico,2,73,36,965.95,1,0,0,0,0,0.1793,1_Llamada gerencial + oferta premium
9681,0.7603,1_Critico,1,19,19,486.12,1,0,0,0,0,0.1502,1_Llamada gerencial + oferta premium
45722,0.7603,1_Critico,1,82,56,772.21,1,0,0,0,0,0.0427,1_Llamada gerencial + oferta premium
33360,0.7602,1_Critico,3,43,176,1337.53,4,0,0,1,1,0.2003,1_Llamada gerencial + oferta premium
8318,0.7601,1_Critico,1,48,126,864.0,1,0,0,0,0,0.2645,1_Llamada gerencial + oferta premium
32424,0.76,1_Critico,2,52,27,831.04,4,0,1,0,1,0.0518,1_Llamada gerencial + oferta premium
42653,0.7599,1_Critico,1,75,111,1620.69,1,0,0,0,0,0.2651,1_Llamada gerencial + oferta premium
8852,0.7599,1_Critico,3,43,179,446.64,1,0,0,0,1,0.1551,1_Llamada gerencial + oferta premium
45882,0.7599,1_Critico,0,18,6,568.04,2,0,0,0,0,0.0511,1_Llamada gerencial + oferta premium
41020,0.7598,1_Critico,2,40,146,972.2,1,0,0,0,1,0.2039,1_Llamada gerencial + oferta premium
9094,0.7597,1_Critico,1,84,117,1578.23,1,0,0,0,0,0.203,1_Llamada gerencial + oferta premium
38987,0.7596,1_Critico,2,73,169,1728.13,1,0,0,0,0,0.1493,1_Llamada gerencial + oferta premium
48023,0.7594,1_Critico,3,30,23,1663.67,1,0,0,1,0,0.1203,1_Llamada gerencial + oferta premium
17819,0.7591,1_Critico,1,65,111,1617.44,1,0,0,0,0,0.2963,1_Llamada gerencial + oferta premium
44265,0.7591,1_Critico,2,32,31,480.47,1,0,0,1,0,0.0105,1_Llamada gerencial + oferta premium
30768,0.7591,1_Critico,2,74,136,1348.9,1,0,0,0,0,0.131,1_Llamada gerencial + oferta premium
1619,0.759,1_Critico,3,26,119,1233.92,1,0,0,1,1,0.1297,1_Llamada gerencial + oferta premium
39458,0.759,1_Critico,3,19,26,432.69,2,0,0,0,1,0.2332,1_Llamada gerencial + oferta premium
31137,0.7589,1_Critico,1,66,22,236.17,1,0,0,0,0,0.2027,1_Llamada gerencial + oferta premium
19430,0.7589,1_Critico,2,18,91,1288.02,1,0,0,0,1,0.1459,1_Llamada gerencial + oferta premium
2376,0.7589,1_Critico,2,85,124,723.88,1,0,0,1,0,0.0669,1_Llamada gerencial + oferta premium
17003,0.7588,1_Critico,2,76,67,250.83,1,0,0,0,0,0.1045,1_Llamada gerencial + oferta premium
15220,0.7587,1_Critico,2,78,79,1623.31,1,0,0,1,0,0.204,1_Llamada gerencial + oferta premium
11818,0.7586,1_Critico,2,37,175,1370.84,1,0,0,0,1,0.322,1_Llamada gerencial + oferta premium
42076,0.7586,1_Critico,3,69,65,2220.85,1,0,0,0,1,0.1374,1_Llamada gerencial + oferta premium
31038,0.7586,1_Critico,1,33,19,929.58,1,0,0,0,0,0.1808,1_Llamada gerencial + oferta premium
804,0.7586,1_Critico,2,80,128,1675.22,1,0,0,1,0,0.1051,1_Llamada gerencial + oferta premium
12118,0.7586,1_Critico,1,72,65,1375.9,1,0,0,0,0,0.2607,1_Llamada gerencial + oferta premium
47512,0.7586,1_Critico,3,76,174,1190.08,1,0,0,1,1,0.1949,1_Llamada gerencial + oferta premium
21208,0.7585,1_Critico,1,71,1,1438.39,1,0,0,0,0,0.0334,1_Llamada gerencial + oferta premium
29408,0.7584,1_Critico,3,19,177,1117.42,1,0,0,1,1,0.2204,1_Llamada gerencial + oferta premium
28252,0.7582,1_Critico,2,81,159,1202.04,1,0,0,1,0,-0.0237,1_Llamada gerencial + oferta premium
2199,0.7582,1_Critico,3,56,46,662.23,1,0,0,0,1,0.1368,1_Llamada gerencial + oferta premium
45881,0.7581,1_Critico,2,75,78,823.74,1,0,0,0,0,0.1127,1_Llamada gerencial + oferta premium
36872,0.7581,1_Critico,2,59,114,956.35,1,0,0,0,1,0.0227,1_Llamada gerencial + oferta premium
14859,0.758,1_Critico,1,85,133,1386.74,1,0,0,0,0,0.1822,1_Llamada gerencial + oferta premium
18841,0.758,1_Critico,2,22,26,561.77,1,0,0,0,0,0.135,1_Llamada gerencial + oferta premium
39151,0.7577,1_Critico,1,25,64,2208.25,1,0,0,0,0,0.2304,1_Llamada gerencial + oferta premium
2472,0.7576,1_Critico,1,24,61,1255.18,1,0,0,0,0,0.204,1_Llamada gerencial + oferta premium
35683,0.7576,1_Critico,1,21,13,1973.2,1,0,0,0,0,0.0698,1_Llamada gerencial + oferta premium
49468,0.7576,1_Critico,2,56,41,1348.23,1,0,0,0,1,0.1963,1_Llamada gerencial + oferta premium
4740,0.7576,1_Critico,1,53,19,608.22,1,0,0,0,0,0.1888,1_Llamada gerencial + oferta premium
30692,0.7574,1_Critico,1,83,121,1490.38,1,0,0,0,0,0.2248,1_Llamada gerencial + oferta premium
16683,0.7574,1_Critico,2,32,58,971.8,1,0,1,0,0,0.0634,1_Llamada gerencial + oferta premium
36540,0.7572,1_Critico,2,64,107,1685.5,1,0,0,0,0,0.1863,1_Llamada gerencial + oferta premium
10995,0.7572,1_Critico,2,39,117,933.38,1,0,0,0,1,0.237,1_Llamada gerencial + oferta premium
25220,0.7571,1_Critico,2,75,105,1008.38,1,0,0,0,1,0.1412,1_Llamada gerencial + oferta premium
15307,0.7571,1_Critico,2,84,53,967.56,1,0,0,0,0,0.1698,1_Llamada gerencial + oferta premium
10904,0.7571,1_Critico,2,57,119,1287.62,1,0,0,0,1,0.2619,1_Llamada gerencial + oferta premium
31998,0.7571,1_Critico,3,68,25,710.06,3,0,0,0,1,0.1273,1_Llamada gerencial + oferta premium
5836,0.757,1_Critico,2,76,55,1103.3,1,0,0,0,0,0.1063,1_Llamada gerencial + oferta premium
41188,0.757,1_Critico,1,85,81,1108.4,1,0,0,0,0,0.1695,1_Llamada gerencial + oferta premium
39866,0.7568,1_Critico,2,24,77,856.43,1,0,0,0,0,0.1391,1_Llamada gerencial + oferta premium
28769,0.7568,1_Critico,1,84,74,1195.88,1,0,0,0,0,0.1652,1_Llamada gerencial + oferta premium
39149,0.7567,1_Critico,0,85,1,1618.45,1,0,0,0,0,0.049,1_Llamada gerencial + oferta premium
43678,0.7567,1_Critico,2,58,104,1154.89,1,0,0,0,0,0.1885,1_Llamada gerencial + oferta premium
26862,0.7567,1_Critico,1,83,55,1193.92,1,0,0,0,0,0.1634,1_Llamada gerencial + oferta premium
25830,0.7567,1_Critico,3,28,48,970.25,1,0,0,0,1,0.113,1_Llamada gerencial + oferta premium
23716,0.7566,1_Critico,2,55,44,1597.46,1,0,0,0,0,0.1454,1_Llamada gerencial + oferta premium
999,0.7566,1_Critico,2,83,159,834.03,1,0,0,1,0,0.1677,1_Llamada gerencial + oferta premium
33555,0.7565,1_Critico,2,80,45,1059.38,1,0,0,0,1,0.1248,1_Llamada gerencial + oferta premium
9601,0.7565,1_Critico,2,56,92,1330.03,1,0,0,0,1,0.3514,1_Llamada gerencial + oferta premium
19418,0.7565,1_Critico,2,71,180,994.58,1,0,0,0,1,0.1428,1_Llamada gerencial + oferta premium
22684,0.7565,1_Critico,2,30,19,1224.64,1,0,0,0,0,0.17,1_Llamada gerencial + oferta premium
27023,0.7565,1_Critico,2,70,152,2023.5,1,0,0,0,1,0.1784,1_Llamada gerencial + oferta premium
10389,0.7564,1_Critico,2,26,24,1250.9,1,0,0,0,0,0.1191,1_Llamada gerencial + oferta premium
12274,0.7564,1_Critico,3,83,148,1019.78,1,0,0,1,1,0.2277,1_Llamada gerencial + oferta premium
24748,0.7563,1_Critico,2,18,94,1017.07,1,0,0,0,1,0.2343,1_Llamada gerencial + oferta premium
29362,0.7563,1_Critico,2,76,78,155.13,1,0,0,0,0,0.1191,1_Llamada gerencial + oferta premium
3211,0.7563,1_Critico,1,83,132,1880.88,1,0,0,0,0,0.1758,1_Llamada gerencial + oferta premium
18567,0.7563,1_Critico,1,21,23,637.82,1,0,0,0,0,0.16,1_Llamada gerencial + oferta premium
34823,0.7562,1_Critico,2,22,48,1502.62,1,0,0,0,1,0.1524,1_Llamada gerencial + oferta premium
37663,0.7562,1_Critico,0,61,60,1149.89,1,0,0,0,0,-0.0571,1_Llamada gerencial + oferta premium
38149,0.7562,1_Critico,0,70,11,181.76,2,0,0,0,0,0.097,1_Llamada gerencial + oferta premium
18123,0.7562,1_Critico,0,55,6,439.04,1,0,0,0,0,0.0644,1_Llamada gerencial + oferta premium
36236,0.7562,1_Critico,2,27,114,1185.74,1,0,0,1,0,0.1841,1_Llamada gerencial + oferta premium
36553,0.7561,1_Critico,1,34,19,1276.05,1,0,0,0,0,0.197,1_Llamada gerencial + oferta premium
47979,0.7561,1_Critico,1,69,3,2198.02,1,0,0,0,0,-0.0255,1_Llamada gerencial + oferta premium
38068,0.756,1_Critico,0,74,27,563.92,1,0,0,0,0,0.091,1_Llamada gerencial + oferta premium
20960,0.756,1_Critico,1,78,17,633.66,1,0,0,0,0,0.0241,1_Llamada gerencial + oferta premium
32941,0.756,1_Critico,2,72,173,1156.69,1,0,0,1,0,0.1575,1_Llamada gerencial + oferta premium
27692,0.7558,1_Critico,1,26,173,1614.8,1,0,0,0,0,0.2267,1_Llamada gerencial + oferta premium
48953,0.7558,1_Critico,2,59,58,926.2,1,0,0,0,0,0.1147,1_Llamada gerencial + oferta premium
10023,0.7558,1_Critico,2,59,108,193.99,1,0,0,1,0,0.2262,1_Llamada gerencial + oferta premium
30760,0.7558,1_Critico,2,76,19,902.89,1,0,0,1,0,0.1805,1_Llamada gerencial + oferta premium
36956,0.7558,1_Critico,0,56,128,1092.16,1,0,0,0,0,-0.0581,1_Llamada gerencial + oferta premium
43107,0.7557,1_Critico,3,38,47,235.03,1,0,0,0,1,0.1796,1_Llamada gerencial + oferta premium
5505,0.7557,1_Critico,2,54,25,957.68,1,0,0,0,0,0.1018,1_Llamada gerencial + oferta premium
2798,0.7555,1_Critico,1,56,37,870.61,1,0,0,0,0,0.3305,1_Llamada gerencial + oferta premium
14355,0.7555,1_Critico,2,77,33,1393.61,1,0,0,0,0,0.1253,1_Llamada gerencial + oferta premium
11854,0.7553,1_Critico,1,73,39,1111.37,1,0,0,0,0,0.2597,1_Llamada gerencial + oferta premium
45525,0.7553,1_Critico,1,47,166,1505.36,1,0,0,0,0,0.1367,1_Llamada gerencial + oferta premium
17622,0.7552,1_Critico,2,73,173,1827.04,1,0,0,1,0,0.254,1_Llamada gerencial + oferta premium
34804,0.7552,1_Critico,1,69,18,1517.34,1,0,0,0,0,0.2494,1_Llamada gerencial + oferta premium
26673,0.7551,1_Critico,2,85,123,1324.58,1,0,0,0,1,0.1983,1_Llamada gerencial + oferta premium
35839,0.7551,1_Critico,2,18,48,866.78,1,0,0,0,0,0.108,1_Llamada gerencial + oferta premium
16079,0.7551,1_Critico,2,32,128,429.19,1,0,0,0,1,0.1937,1_Llamada gerencial + oferta premium
26944,0.755,1_Critico,2,67,23,831.71,1,0,0,0,1,0.1588,1_Llamada gerencial + oferta premium
7126,0.755,1_Critico,1,79,144,919.96,1,0,0,0,0,0.2373,1_Llamada gerencial + oferta premium
1042,0.755,1_Critico,2,76,163,958.94,1,0,1,0,1,0.0821,1_Llamada gerencial + oferta premium
25297,0.7549,1_Critico,2,21,24,203.91,1,0,0,0,1,0.1881,1_Llamada gerencial + oferta premium
9560,0.7549,1_Critico,2,62,48,2032.09,1,0,0,0,0,0.1615,1_Llamada gerencial + oferta premium
22661,0.7549,1_Critico,1,80,147,1589.52,1,0,0,0,0,0.1663,1_Llamada gerencial + oferta premium
17386,0.7549,1_Critico,2,18,75,1105.86,1,0,0,0,0,0.1458,1_Llamada gerencial + oferta premium
45098,0.7547,1_Critico,1,77,3,1280.75,1,0,0,1,0,0.0384,1_Llamada gerencial + oferta premium
48194,0.7547,1_Critico,2,78,112,852.07,1,0,0,0,1,0.1394,1_Llamada gerencial + oferta premium
24344,0.7547,1_Critico,2,75,167,959.93,1,0,0,0,1,0.1622,1_Llamada gerencial + oferta premium
20766,0.7547,1_Critico,2,19,60,625.37,1,0,0,0,1,0.2886,1_Llamada gerencial + oferta premium
47206,0.7546,1_Critico,1,56,12,967.4,1,0,0,0,0,0.1601,1_Llamada gerencial + oferta premium
19355,0.7544,1_Critico,1,34,38,698.27,1,0,0,0,0,0.2276,1_Llamada gerencial + oferta premium
48185,0.7543,1_Critico,1,68,105,1156.61,1,0,0,0,0,0.2309,1_Llamada gerencial + oferta premium
9,0.7542,1_Critico,3,31,162,1685.01,1,0,0,1,1,0.1516,1_Llamada gerencial + oferta premium
4796,0.754,1_Critico,2,30,80,1014.22,1,0,0,0,1,0.1846,1_Llamada gerencial + oferta premium
40250,0.754,1_Critico,3,69,139,1258.85,1,0,0,1,1,0.1062,1_Llamada gerencial + oferta premium
2939,0.754,1_Critico,1,79,21,987.19,1,0,0,0,0,0.0519,1_Llamada gerencial + oferta premium
47134,0.7539,1_Critico,1,18,37,1526.4,1,0,0,0,0,0.1129,1_Llamada gerencial + oferta premium
9161,0.7538,1_Critico,2,64,18,479.21,1,0,0,1,0,0.1836,1_Llamada gerencial + oferta premium
9360,0.7537,1_Critico,2,77,79,2141.73,1,0,0,0,0,0.1014,1_Llamada gerencial + oferta premium
1476,0.7537,1_Critico,2,38,56,787.88,1,0,0,0,1,0.2175,1_Llamada gerencial + oferta premium
21374,0.7537,1_Critico,2,74,95,1072.26,1,0,0,1,0,-0.031,1_Llamada gerencial + oferta premium
14814,0.7536,1_Critico,2,83,85,1292.17,3,0,0,1,0,0.2018,1_Llamada gerencial + oferta premium
28777,0.7535,1_Critico,1,84,13,1489.69,1,0,0,0,0,0.183,1_Llamada gerencial + oferta premium
17989,0.7535,1_Critico,2,20,122,1579.38,1,0,0,1,0,0.2025,1_Llamada gerencial + oferta premium
36,0.7535,1_Critico,2,22,51,358.12,1,0,0,0,1,0.2278,1_Llamada gerencial + oferta premium
5207,0.7535,1_Critico,1,65,80,634.42,1,0,1,0,0,0.0229,1_Llamada gerencial + oferta premium
34787,0.7534,1_Critico,2,74,64,1071.06,1,0,0,0,0,0.1028,1_Llamada gerencial + oferta premium
22363,0.7533,1_Critico,1,75,35,2578.32,1,0,0,0,0,0.0611,1_Llamada gerencial + oferta premium
48377,0.7533,1_Critico,2,77,46,841.35,3,0,0,0,0,0.2252,1_Llamada gerencial + oferta premium
27101,0.7531,1_Critico,0,80,147,771.27,1,0,0,0,0,0.0284,1_Llamada gerencial + oferta premium
48825,0.753,1_Critico,1,82,68,889.81,1,0,0,0,0,0.1351,1_Llamada gerencial + oferta premium
39017,0.7529,1_Critico,1,79,20,1831.48,1,0,0,0,0,0.061,1_Llamada gerencial + oferta premium
47138,0.7529,1_Critico,2,22,148,2061.12,1,0,0,1,0,0.2252,1_Llamada gerencial + oferta premium
15257,0.7528,1_Critico,1,83,149,987.84,1,0,0,0,0,0.2271,1_Llamada gerencial + oferta premium
15458,0.7527,1_Critico,2,58,22,463.01,2,0,0,0,0,0.197,1_Llamada gerencial + oferta premium
16696,0.7527,1_Critico,2,27,115,1214.26,1,0,0,0,0,0.1489,1_Llamada gerencial + oferta premium
5614,0.7526,1_Critico,2,40,12,1663.97,1,0,0,0,1,0.2515,1_Llamada gerencial + oferta premium
21459,0.7525,1_Critico,2,26,107,898.71,1,0,0,0,1,0.185,1_Llamada gerencial + oferta premium
20574,0.7525,1_Critico,2,78,142,1314.33,1,0,0,0,1,0.1157,1_Llamada gerencial + oferta premium
11629,0.7525,1_Critico,1,51,23,1887.07,1,0,1,0,0,0.0829,1_Llamada gerencial + oferta premium
47248,0.7524,1_Critico,1,52,49,675.03,1,0,0,0,0,0.2532,1_Llamada gerencial + oferta premium
20281,0.7524,1_Critico,1,78,37,981.25,1,0,0,0,0,0.2125,1_Llamada gerencial + oferta premium
37309,0.7524,1_Critico,1,80,16,1281.87,1,0,0,0,0,0.1808,1_Llamada gerencial + oferta premium
4339,0.7524,1_Critico,3,68,170,827.76,1,0,0,1,1,0.144,1_Llamada gerencial + oferta premium
13407,0.7524,1_Critico,3,22,134,534.15,1,0,0,1,1,0.1939,1_Llamada gerencial + oferta premium
47226,0.7523,1_Critico,1,78,17,1464.57,1,0,0,0,0,0.0406,1_Llamada gerencial + oferta premium
46671,0.7523,1_Critico,3,36,47,1165.64,1,0,0,1,1,0.2281,1_Llamada gerencial + oferta premium
16134,0.7523,1_Critico,2,26,35,186.84,1,0,0,0,1,0.1581,1_Llamada gerencial + oferta premium
22048,0.7522,1_Critico,2,70,23,1039.35,1,0,0,0,1,0.064,1_Llamada gerencial + oferta premium
17824,0.7521,1_Critico,3,52,24,1157.72,1,0,0,0,1,0.1511,1_Llamada gerencial + oferta premium
49015,0.7521,1_Critico,2,50,16,1563.7,1,0,0,0,1,0.1574,1_Llamada gerencial + oferta premium
6698,0.752,1_Critico,1,70,80,975.46,1,0,0,0,0,0.2137,1_Llamada gerencial + oferta premium
38863,0.7519,1_Critico,2,25,55,1039.5,1,0,0,0,1,0.1872,1_Llamada gerencial + oferta premium
42183,0.7519,1_Critico,2,73,27,1203.0,1,0,0,1,0,0.108,1_Llamada gerencial + oferta premium
28188,0.7519,1_Critico,1,62,19,755.27,1,0,0,0,0,0.1895,1_Llamada gerencial + oferta premium
22601,0.7518,1_Critico,1,34,14,1060.82,2,0,0,0,0,0.1889,1_Llamada gerencial + oferta premium
22507,0.7518,1_Critico,2,71,69,663.35,1,0,0,0,1,0.1664,1_Llamada gerencial + oferta premium
27940,0.7517,1_Critico,2,72,25,158.33,1,0,0,0,0,0.1003,1_Llamada gerencial + oferta premium
2152,0.7517,1_Critico,3,39,41,659.09,1,0,0,0,1,0.1418,1_Llamada gerencial + oferta premium
6078,0.7517,1_Critico,0,30,94,1804.53,1,0,0,0,0,0.0276,1_Llamada gerencial + oferta premium
29430,0.7516,1_Critico,1,62,14,706.64,1,0,0,0,0,0.0551,1_Llamada gerencial + oferta premium
8588,0.7516,1_Critico,1,58,163,2159.45,1,0,0,0,0,0.1219,1_Llamada gerencial + oferta premium
33186,0.7516,1_Critico,3,37,123,463.43,1,0,0,1,1,0.1367,1_Llamada gerencial + oferta premium
18649,0.7515,1_Critico,1,84,38,1749.45,1,0,0,0,0,0.0877,1_Llamada gerencial + oferta premium
49839,0.7514,1_Critico,2,19,67,1069.13,1,0,0,0,1,0.2318,1_Llamada gerencial + oferta premium
20971,0.7514,1_Critico,0,77,43,973.24,1,0,0,0,0,0.0787,1_Llamada gerencial + oferta premium
28958,0.7514,1_Critico,2,21,62,1046.23,1,0,1,0,0,-0.0097,1_Llamada gerencial + oferta premium
33080,0.7513,1_Critico,2,25,36,948.78,1,0,0,0,1,0.2314,1_Llamada gerencial + oferta premium
17199,0.7513,1_Critico,2,22,37,1144.88,1,0,0,0,0,0.1418,1_Llamada gerencial + oferta premium
45425,0.7511,1_Critico,2,33,64,1089.03,1,0,0,0,1,0.1712,1_Llamada gerencial + oferta premium
34672,0.7511,1_Critico,1,74,18,1878.76,1,0,0,0,0,0.1181,1_Llamada gerencial + oferta premium
37703,0.751,1_Critico,1,82,147,1464.31,1,0,0,0,0,0.1503,1_Llamada gerencial + oferta premium
41730,0.751,1_Critico,1,26,51,1741.11,1,0,1,0,0,0.0698,1_Llamada gerencial + oferta premium
29112,0.751,1_Critico,2,63,39,1168.22,1,0,1,0,0,0.0628,1_Llamada gerencial + oferta premium
30067,0.7509,1_Critico,1,85,171,1226.2,1,0,0,0,0,0.2394,1_Llamada gerencial + oferta premium
33903,0.7508,1_Critico,1,43,1,539.89,4,0,0,0,1,0.0537,1_Llamada gerencial + oferta premium
45974,0.7508,1_Critico,1,21,74,851.36,1,0,0,0,0,0.212,1_Llamada gerencial + oferta premium
12907,0.7507,1_Critico,2,47,69,637.0,1,0,0,0,0,0.1415,1_Llamada gerencial + oferta premium
41535,0.7507,1_Critico,1,18,48,1781.19,1,0,0,1,0,0.0999,1_Llamada gerencial + oferta premium
29095,0.7506,1_Critico,0,53,13,1318.1,1,0,0,0,0,0.0805,1_Llamada gerencial + oferta premium
30027,0.7506,1_Critico,2,32,17,2086.17,1,0,0,1,0,0.0942,1_Llamada gerencial + oferta premium
43308,0.7506,1_Critico,2,75,141,1408.07,1,0,0,0,1,0.1026,1_Llamada gerencial + oferta premium
22658,0.7506,1_Critico,1,74,16,1248.02,1,0,0,0,0,0.0715,1_Llamada gerencial + oferta premium
40394,0.7506,1_Critico,3,45,171,754.69,1,0,0,1,1,0.2804,1_Llamada gerencial + oferta premium
7065,0.7505,1_Critico,3,19,16,782.4,4,0,0,0,1,0.1281,1_Llamada gerencial + oferta premium
21615,0.7505,1_Critico,1,41,11,1950.79,1,0,0,0,0,0.0466,1_Llamada gerencial + oferta premium
20706,0.7504,1_Critico,2,56,61,1398.69,1,0,0,0,0,0.1696,1_Llamada gerencial + oferta premium
25171,0.7503,1_Critico,2,24,76,749.59,1,0,0,1,0,0.1288,1_Llamada gerencial + oferta premium
